peso,ganancia,edad,sexo,active,nombreGenetica,codigoConstruccion,tipoClima,codigoZonaGeografica,animal
1.7164,-1.0,31,Hembra,1,TCA - 2022,4,Frio,2,Poultry
1.79805,-1.0,32,Hembra,1,TCA - 2022,4,Frio,2,Poultry
1.87969,-1.0,33,Hembra,1,TCA - 2022,4,Frio,2,Poultry
1.96133,-1.0,34,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.04392,-1.0,35,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.12651,-1.0,36,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.20911,-1.0,37,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.2917,-1.0,38,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.37334,-1.0,39,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.45499,-1.0,40,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.53663,-1.0,41,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.61827,-1.0,42,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.69897,-1.0,43,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.77871,-1.0,44,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.85845,-1.0,45,Hembra,1,TCA - 2022,4,Frio,2,Poultry
2.93725,-1.0,46,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.01604,-1.0,47,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.09484,-1.0,48,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.17268,-1.0,49,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.24768,-1.0,50,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.32173,-1.0,51,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.39483,-1.0,52,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.46698,-1.0,53,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.53913,-1.0,54,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.61128,-1.0,55,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.68153,-1.0,56,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.75178,-1.0,57,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.82013,-1.0,58,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.88659,-1.0,59,Hembra,1,TCA - 2022,4,Frio,2,Poultry
3.95304,-1.0,60,Hembra,1,TCA - 2022,4,Frio,2,Poultry
4.01854,-1.0,61,Hembra,1,TCA - 2022,4,Frio,2,Poultry
4.08405,-1.0,62,Hembra,1,TCA - 2022,4,Frio,2,Poultry
4.1486,-1.0,63,Hembra,1,TCA - 2022,4,Frio,2,Poultry
0.039446,-1.0,0,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.059169,-1.0,1,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.0695,-1.0,2,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.084527,-1.0,3,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.103311,-1.0,4,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.126791,-1.0,5,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.154028,-1.0,6,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.182204,-1.0,7,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.216015,-1.0,8,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.254522,-1.0,9,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.296785,-1.0,10,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.342806,-1.0,11,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.392583,-1.0,12,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.445178,-1.0,13,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.50153,-1.0,14,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.560699,-1.0,15,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.623625,-1.0,16,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.688429,-1.0,17,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.75699,-1.0,18,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.828369,-1.0,19,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.901626,-1.0,20,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.97864,-1.0,21,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.05753,-1.0,22,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.1383,-1.0,23,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.22095,-1.0,24,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.30642,-1.0,25,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.39376,-1.0,26,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.48299,-1.0,27,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.57315,-1.0,28,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.66613,-1.0,29,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.76005,-1.0,30,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.85491,-1.0,31,Macho,1,TCA - 2022,3,Calida,2,Poultry
1.95165,-1.0,32,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.04932,-1.0,33,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.147,-1.0,34,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.24655,-1.0,35,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.34705,-1.0,36,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.44754,-1.0,37,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.54897,-1.0,38,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.65041,-1.0,39,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.75184,-1.0,40,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.85327,-1.0,41,Macho,1,TCA - 2022,3,Calida,2,Poultry
2.95564,-1.0,42,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.05708,-1.0,43,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.15851,-1.0,44,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.259,-1.0,45,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.3595,-1.0,46,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.45811,-1.0,47,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.55673,-1.0,48,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.6544,-1.0,49,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.75114,-1.0,50,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.846,-1.0,51,Macho,1,TCA - 2022,3,Calida,2,Poultry
3.93992,-1.0,52,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.03196,-1.0,53,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.12212,-1.0,54,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.21135,-1.0,55,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.29775,-1.0,56,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.38228,-1.0,57,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.46399,-1.0,58,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.54382,-1.0,59,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.62083,-1.0,60,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.69503,-1.0,61,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.76641,-1.0,62,Macho,1,TCA - 2022,3,Calida,2,Poultry
4.83497,-1.0,63,Macho,1,TCA - 2022,3,Calida,2,Poultry
0.03924,-1.0,0,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.05886,-1.0,1,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.069137,-1.0,2,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.084086,-1.0,3,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.102772,-1.0,4,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.126129,-1.0,5,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.153223,-1.0,6,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.181252,-1.0,7,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.214886,-1.0,8,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.253192,-1.0,9,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.295235,-1.0,10,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.341015,-1.0,11,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.390533,-1.0,12,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.442853,-1.0,13,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.49891,-1.0,14,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.55777,-1.0,15,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.620368,-1.0,16,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.684834,-1.0,17,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.753037,-1.0,18,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.824043,-1.0,19,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.896917,-1.0,20,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.973529,-1.0,21,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.05201,-1.0,22,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.13236,-1.0,23,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.21458,-1.0,24,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.29959,-1.0,25,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.38648,-1.0,26,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.47524,-1.0,27,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.56493,-1.0,28,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.65743,-1.0,29,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.75086,-1.0,30,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.84522,-1.0,31,Macho,1,TCA - 2022,3,Frio,2,Poultry
1.94145,-1.0,32,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.03862,-1.0,33,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.13578,-1.0,34,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.23482,-1.0,35,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.33479,-1.0,36,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.43476,-1.0,37,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.53566,-1.0,38,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.63656,-1.0,39,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.73747,-1.0,40,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.83837,-1.0,41,Macho,1,TCA - 2022,3,Frio,2,Poultry
2.94021,-1.0,42,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.04111,-1.0,43,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.14201,-1.0,44,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.24198,-1.0,45,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.34195,-1.0,46,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.44005,-1.0,47,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.53815,-1.0,48,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.63532,-1.0,49,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.73155,-1.0,50,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.82591,-1.0,51,Macho,1,TCA - 2022,3,Frio,2,Poultry
3.91934,-1.0,52,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.0109,-1.0,53,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.10059,-1.0,54,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.18935,-1.0,55,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.2753,-1.0,56,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.35939,-1.0,57,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.44067,-1.0,58,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.52009,-1.0,59,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.5967,-1.0,60,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.67051,-1.0,61,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.74152,-1.0,62,Macho,1,TCA - 2022,3,Frio,2,Poultry
4.80972,-1.0,63,Macho,1,TCA - 2022,3,Frio,2,Poultry
0.04049,-1.0,0,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.060735,-1.0,1,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.071339,-1.0,2,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.086764,-1.0,3,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.106045,-1.0,4,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.130146,-1.0,5,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.158103,-1.0,6,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.187025,-1.0,7,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.22173,-1.0,8,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.261256,-1.0,9,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.304638,-1.0,10,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.351876,-1.0,11,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.402971,-1.0,12,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.456957,-1.0,13,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.5148,-1.0,14,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.575535,-1.0,15,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.640126,-1.0,16,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.706645,-1.0,17,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.77702,-1.0,18,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.850288,-1.0,19,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.925483,-1.0,20,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.00453,-1.0,21,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.08552,-1.0,22,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.16842,-1.0,23,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.25326,-1.0,24,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.34099,-1.0,25,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.43064,-1.0,26,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.52223,-1.0,27,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.61478,-1.0,28,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.71022,-1.0,29,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.80662,-1.0,30,Macho,1,TCA - 2022,4,Calida,2,Poultry
1.90399,-1.0,31,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.00329,-1.0,32,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.10355,-1.0,33,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.20381,-1.0,34,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.306,-1.0,35,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.40915,-1.0,36,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.5123,-1.0,37,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.61642,-1.0,38,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.72054,-1.0,39,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.82465,-1.0,40,Macho,1,TCA - 2022,4,Calida,2,Poultry
2.92877,-1.0,41,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.03385,-1.0,42,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.13797,-1.0,43,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.24208,-1.0,44,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.34524,-1.0,45,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.44839,-1.0,46,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.54961,-1.0,47,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.65084,-1.0,48,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.7511,-1.0,49,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.8504,-1.0,50,Macho,1,TCA - 2022,4,Calida,2,Poultry
3.94777,-1.0,51,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.04417,-1.0,52,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.13865,-1.0,53,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.23119,-1.0,54,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.32278,-1.0,55,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.41147,-1.0,56,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.49824,-1.0,57,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.58211,-1.0,58,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.66405,-1.0,59,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.7431,-1.0,60,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.81926,-1.0,61,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.89253,-1.0,62,Macho,1,TCA - 2022,4,Calida,2,Poultry
4.9629,-1.0,63,Macho,1,TCA - 2022,4,Calida,2,Poultry
0.040085,-1.0,0,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.060127,-1.0,1,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.070626,-1.0,2,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.085896,-1.0,3,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.104984,-1.0,4,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.128845,-1.0,5,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.156522,-1.0,6,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.185154,-1.0,7,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.219513,-1.0,8,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.258644,-1.0,9,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.301592,-1.0,10,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.348357,-1.0,11,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.398941,-1.0,12,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.452388,-1.0,13,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.509652,-1.0,14,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.569779,-1.0,15,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.633724,-1.0,16,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.699578,-1.0,17,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.76925,-1.0,18,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.841784,-1.0,19,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.916228,-1.0,20,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.994489,-1.0,21,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.07466,-1.0,22,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.15674,-1.0,23,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.24073,-1.0,24,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.32758,-1.0,25,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.41634,-1.0,26,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.507,-1.0,27,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.59863,-1.0,28,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.69311,-1.0,29,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.78855,-1.0,30,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.88495,-1.0,31,Macho,1,TCA - 2022,4,Frio,2,Poultry
1.98325,-1.0,32,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.08251,-1.0,33,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.18177,-1.0,34,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.28293,-1.0,35,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.38506,-1.0,36,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.48718,-1.0,37,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.59025,-1.0,38,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.69333,-1.0,39,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.7964,-1.0,40,Macho,1,TCA - 2022,4,Frio,2,Poultry
2.89948,-1.0,41,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.00351,-1.0,42,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.10659,-1.0,43,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.20966,-1.0,44,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.31178,-1.0,45,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.4139,-1.0,46,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.51412,-1.0,47,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.61433,-1.0,48,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.71359,-1.0,49,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.81189,-1.0,50,Macho,1,TCA - 2022,4,Frio,2,Poultry
3.90828,-1.0,51,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.00373,-1.0,52,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.09726,-1.0,53,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.18888,-1.0,54,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.27955,-1.0,55,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.36735,-1.0,56,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.45325,-1.0,57,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.53628,-1.0,58,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.61741,-1.0,59,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.69567,-1.0,60,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.77107,-1.0,61,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.8436,-1.0,62,Macho,1,TCA - 2022,4,Frio,2,Poultry
4.91327,-1.0,63,Macho,1,TCA - 2022,4,Frio,2,Poultry
0.039344,-1.0,0,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.059015,-1.0,1,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.06932,-1.0,2,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.084308,-1.0,3,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.103043,-1.0,4,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.126461,-1.0,5,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.153627,-1.0,6,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.18173,-1.0,7,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.215453,-1.0,8,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.25386,-1.0,9,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.296013,-1.0,10,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.341914,-1.0,11,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.391562,-1.0,12,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.44402,-1.0,13,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.500225,-1.0,14,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.559241,-1.0,15,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.622003,-1.0,16,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.686639,-1.0,17,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.755022,-1.0,18,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.826215,-1.0,19,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.899281,-1.0,20,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.976095,-1.0,21,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.05478,-1.0,22,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.13534,-1.0,23,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.21778,-1.0,24,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.30302,-1.0,25,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.39014,-1.0,26,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.47913,-1.0,27,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.56906,-1.0,28,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.6618,-1.0,29,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.75547,-1.0,30,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.85008,-1.0,31,Macho,1,TCA - 2022,2,Calida,2,Poultry
1.94657,-1.0,32,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.04399,-1.0,33,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.14141,-1.0,34,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.24071,-1.0,35,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.34094,-1.0,36,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.44117,-1.0,37,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.54234,-1.0,38,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.64351,-1.0,39,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.74468,-1.0,40,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.84585,-1.0,41,Macho,1,TCA - 2022,2,Calida,2,Poultry
2.94796,-1.0,42,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.04913,-1.0,43,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.1503,-1.0,44,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.25053,-1.0,45,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.35076,-1.0,46,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.44912,-1.0,47,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.54748,-1.0,48,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.6449,-1.0,49,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.74138,-1.0,50,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.836,-1.0,51,Macho,1,TCA - 2022,2,Calida,2,Poultry
3.92967,-1.0,52,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.02147,-1.0,53,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.1114,-1.0,54,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.20039,-1.0,55,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.28657,-1.0,56,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.37088,-1.0,57,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.45238,-1.0,58,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.532,-1.0,59,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.60882,-1.0,60,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.68282,-1.0,61,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.75401,-1.0,62,Macho,1,TCA - 2022,2,Calida,2,Poultry
4.8224,-1.0,63,Macho,1,TCA - 2022,2,Calida,2,Poultry
0.040278,-1.0,0,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.060416,-1.0,1,Macho,1,TCA - 2022,2,Frio,2,Poultry
0.070965,-1.0,2,Macho,1,TCA - 2022,2,Frio,2,Poultry
