"secuencial","nombreGenetica","codigoProcesoAgrosuper","edad","idSexo","sexo","codigoConstruccion","tipoClima","codigoZonaGeografica","zonaGeografica","consumoDiario","consumoAcumulado","consumoDiarioAgua","consumoAcumuladoAgua","ganancia","gananciaMedia","crecimiento","peso","conversion","conversionAcumulada","raza","anio","temperaturaDeseada","stock","kilogramosCarne","ventilacionMinima","ventiladoresFuncionando","porcentajeOperacionRequerida","porcentajeOperacionRequeridaTotal","tiempoEncendido","tiempoApagado","cicloVentilacion","active","created_at","updated_at"
1043,COBB500 - 2015,1,40,3,Mixto,1,,-1,Sin Información,0.209,4.357,0.418,8.713,0.094,0.067,,2.671,1.631,1.631,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:10"
1044,COBB500 - 2015,1,41,3,Mixto,1,,-1,Sin Información,0.213,4.57,0.426,9.139,0.093,0.067,,2.764,1.653,1.653,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:39"
1045,COBB500 - 2015,1,42,3,Mixto,1,,-1,Sin Información,0.216,4.786,0.432,9.571,0.093,0.068,,2.857,1.675,1.675,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:46"
1046,COBB500 - 2015,1,43,3,Mixto,1,,-1,Sin Información,0.22,5.006,0.44,10.011,0.093,0.069,,2.95,1.697,1.697,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:06"
1047,COBB500 - 2015,1,44,3,Mixto,1,,-1,Sin Información,0.222,5.228,0.444,10.455,0.093,0.069,,3.043,1.718,1.718,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:08"
1048,COBB500 - 2015,1,45,3,Mixto,1,,-1,Sin Información,0.225,5.453,0.45,10.905,0.093,0.07,,3.136,1.739,1.739,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:19"
1049,COBB500 - 2015,1,46,3,Mixto,1,,-1,Sin Información,0.227,5.68,0.454,11.359,0.093,0.07,,3.229,1.759,1.759,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:29"
1050,COBB500 - 2015,1,47,3,Mixto,1,,-1,Sin Información,0.231,5.911,0.462,11.821,0.093,0.071,,3.322,1.779,1.779,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:53"
1051,COBB500 - 2015,1,48,3,Mixto,1,,-1,Sin Información,0.233,6.144,0.466,12.287,0.092,0.071,,3.414,1.8,1.8,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:40"
1052,COBB500 - 2015,1,49,3,Mixto,1,,-1,Sin Información,0.235,6.379,0.47,12.757,0.092,0.072,,3.506,1.819,1.819,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:09"
1053,COBB500 - 2015,1,50,3,Mixto,1,,-1,Sin Información,0.237,6.616,0.474,13.231,0.09,0.072,,3.596,1.84,1.84,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:31"
1054,COBB500 - 2015,1,51,3,Mixto,1,,-1,Sin Información,0.239,6.855,0.478,13.709,0.089,0.072,,3.685,1.86,1.86,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:45"
1055,COBB500 - 2015,1,52,3,Mixto,1,,-1,Sin Información,0.24,7.095,0.48,14.189,0.088,0.073,,3.773,1.88,1.88,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:39"
1056,COBB500 - 2015,1,53,3,Mixto,1,,-1,Sin Información,0.242,7.337,0.484,14.673,0.086,0.073,,3.859,1.901,1.901,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:37"
1057,COBB500 - 2015,1,54,3,Mixto,1,,-1,Sin Información,0.243,7.58,0.486,15.159,0.085,0.073,,3.944,1.922,1.922,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:39"
1058,COBB500 - 2015,1,55,3,Mixto,1,,-1,Sin Información,0.245,7.825,0.49,15.649,0.084,0.073,,4.028,1.943,1.943,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:10"
1059,COBB500 - 2015,1,56,3,Mixto,1,,-1,Sin Información,0.245,8.07,0.49,16.139,0.083,0.073,,4.111,1.963,1.963,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:38"
1060,COBB500 - 2015,1,57,3,Mixto,1,,-1,Sin Información,0.245,8.315,0.49,16.629,0.081,0.074,,4.192,1.984,1.984,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:25"
1061,COBB500 - 2015,1,58,3,Mixto,1,,-1,Sin Información,0.245,8.56,0.49,17.119,0.08,0.074,,4.272,2.004,2.004,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:43"
1062,COBB500 - 2015,1,59,3,Mixto,1,,-1,Sin Información,0.245,8.805,0.49,17.609,0.078,0.074,,4.35,2.024,2.024,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:00"
1063,COBB500 - 2015,1,60,3,Mixto,1,,-1,Sin Información,0.245,9.05,0.49,18.099,0.077,0.074,,4.427,2.044,2.044,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:35"
1064,COBB500 - 2015,1,61,3,Mixto,1,,-1,Sin Información,0.245,9.295,0.49,18.589,0.075,0.074,,4.502,2.065,2.065,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:03"
1065,COBB500 - 2015,1,62,3,Mixto,1,,-1,Sin Información,0.245,9.54,0.49,19.079,0.074,0.074,,4.576,2.085,2.085,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:03"
1066,COBB500 - 2015,1,63,3,Mixto,1,,-1,Sin Información,0.245,9.785,0.49,19.569,0.073,0.074,,4.649,2.105,2.105,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:01"
1067,COBB500 - 2015,1,0,1,Hembra,1,,-1,Sin Información,-1.0,-1.0,,,0.0,-1.0,,0.042,-1.0,-1.0,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2021-11-16 13:52:59"
1068,COBB500 - 2015,1,1,1,Hembra,1,,-1,Sin Información,0.013,0.013,0.026,0.025,0.014,0.056,,0.056,0.232,0.232,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:23"
1069,COBB500 - 2015,1,2,1,Hembra,1,,-1,Sin Información,0.017,0.03,0.034,0.059,0.016,0.036,,0.072,0.417,0.417,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:26"
1070,COBB500 - 2015,1,3,1,Hembra,1,,-1,Sin Información,0.021,0.051,0.042,0.101,0.017,0.03,,0.089,0.573,0.573,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:05"
1071,COBB500 - 2015,1,4,1,Hembra,1,,-1,Sin Información,0.023,0.074,0.046,0.147,0.02,0.027,,0.109,0.679,0.679,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:32"
1072,COBB500 - 2015,1,5,1,Hembra,1,,-1,Sin Información,0.027,0.101,0.054,0.201,0.021,0.026,,0.13,0.776,0.776,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:59"
1073,COBB500 - 2015,1,6,1,Hembra,1,,-1,Sin Información,0.031,0.132,0.062,0.263,0.026,0.026,,0.156,0.841,0.841,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:53"
1074,COBB500 - 2015,1,7,1,Hembra,1,,-1,Sin Información,0.035,0.167,0.07,0.333,0.028,0.026,,0.184,0.908,0.908,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:02"
1075,COBB500 - 2015,1,8,1,Hembra,1,,-1,Sin Información,0.037,0.204,0.074,0.407,0.029,0.027,,0.214,0.953,0.953,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:36"
1076,COBB500 - 2015,1,9,1,Hembra,1,,-1,Sin Información,0.044,0.248,0.088,0.495,0.03,0.027,,0.244,1.016,1.016,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:36"
1077,COBB500 - 2015,1,10,1,Hembra,1,,-1,Sin Información,0.047,0.295,0.094,0.589,0.036,0.028,,0.28,1.053,1.053,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:52"
1078,COBB500 - 2015,1,11,1,Hembra,1,,-1,Sin Información,0.054,0.349,0.108,0.697,0.038,0.029,,0.318,1.098,1.098,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:36"
1079,COBB500 - 2015,1,12,1,Hembra,1,,-1,Sin Información,0.057,0.406,0.114,0.811,0.043,0.03,,0.36,1.127,1.127,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:43"
1080,COBB500 - 2015,1,13,1,Hembra,1,,-1,Sin Información,0.063,0.469,0.126,0.937,0.048,0.031,,0.408,1.15,1.15,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:30"
1081,COBB500 - 2015,1,14,1,Hembra,1,,-1,Sin Información,0.068,0.537,0.136,1.073,0.053,0.033,,0.46,1.166,1.166,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:33"
1082,COBB500 - 2015,1,15,1,Hembra,1,,-1,Sin Información,0.073,0.61,0.146,1.219,0.06,0.035,,0.52,1.173,1.173,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:00"
1083,COBB500 - 2015,1,16,1,Hembra,1,,-1,Sin Información,0.079,0.689,0.158,1.377,0.062,0.036,,0.582,1.184,1.184,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:58"
1084,COBB500 - 2015,1,17,1,Hembra,1,,-1,Sin Información,0.084,0.773,0.168,1.545,0.064,0.038,,0.646,1.197,1.197,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:54"
1085,COBB500 - 2015,1,18,1,Hembra,1,,-1,Sin Información,0.089,0.862,0.178,1.723,0.065,0.04,,0.711,1.212,1.212,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:37"
1086,COBB500 - 2015,1,19,1,Hembra,1,,-1,Sin Información,0.092,0.954,0.184,1.907,0.066,0.041,,0.777,1.228,1.228,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:06"
1087,COBB500 - 2015,1,20,1,Hembra,1,,-1,Sin Información,0.098,1.052,0.196,2.103,0.067,0.042,,0.844,1.246,1.246,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:57"
1088,COBB500 - 2015,1,21,1,Hembra,1,,-1,Sin Información,0.103,1.155,0.206,2.309,0.07,0.044,,0.914,1.263,1.263,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:34"
1089,COBB500 - 2015,1,22,1,Hembra,1,,-1,Sin Información,0.111,1.266,0.222,2.531,0.072,0.045,,0.986,1.284,1.284,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:16"
1090,COBB500 - 2015,1,23,1,Hembra,1,,-1,Sin Información,0.116,1.382,0.232,2.763,0.074,0.046,,1.06,1.304,1.304,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:10"
1091,COBB500 - 2015,1,24,1,Hembra,1,,-1,Sin Información,0.124,1.506,0.248,3.011,0.076,0.047,,1.136,1.326,1.326,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:40"
1092,COBB500 - 2015,1,25,1,Hembra,1,,-1,Sin Información,0.126,1.632,0.252,3.263,0.078,0.049,,1.214,1.344,1.344,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:18"
1093,COBB500 - 2015,1,26,1,Hembra,1,,-1,Sin Información,0.134,1.766,0.268,3.531,0.08,0.05,,1.294,1.365,1.365,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:46"
1094,COBB500 - 2015,1,27,1,Hembra,1,,-1,Sin Información,0.142,1.908,0.284,3.815,0.084,0.051,,1.378,1.385,1.385,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:07:47"
1095,COBB500 - 2015,1,28,1,Hembra,1,,-1,Sin Información,0.144,2.052,0.288,4.103,0.085,0.052,,1.463,1.403,1.403,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:08:10"
1096,COBB500 - 2015,1,29,1,Hembra,1,,-1,Sin Información,0.151,2.203,0.302,4.405,0.086,0.053,,1.549,1.422,1.422,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:10:25"
1097,COBB500 - 2015,1,30,1,Hembra,1,,-1,Sin Información,0.155,2.358,0.31,4.715,0.087,0.055,,1.636,1.441,1.441,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:09:59"
1098,COBB500 - 2015,1,31,1,Hembra,1,,-1,Sin Información,0.161,2.519,0.322,5.037,0.088,0.056,,1.724,1.461,1.461,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:48"
1099,COBB500 - 2015,1,32,1,Hembra,1,,-1,Sin Información,0.163,2.682,0.326,5.363,0.089,0.057,,1.813,1.479,1.479,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:40"
1100,COBB500 - 2015,1,33,1,Hembra,1,,-1,Sin Información,0.165,2.847,0.33,5.693,0.09,0.058,,1.903,1.496,1.496,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:01"
1101,COBB500 - 2015,1,34,1,Hembra,1,,-1,Sin Información,0.167,3.014,0.334,6.027,0.09,0.059,,1.993,1.512,1.512,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:17"
1102,COBB500 - 2015,1,35,1,Hembra,1,,-1,Sin Información,0.169,3.183,0.338,6.365,0.09,0.06,,2.083,1.528,1.528,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:11"
1103,COBB500 - 2015,1,36,1,Hembra,1,,-1,Sin Información,0.175,3.358,0.35,6.715,0.089,0.06,,2.172,1.546,1.546,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:40"
1104,COBB500 - 2015,1,37,1,Hembra,1,,-1,Sin Información,0.179,3.537,0.358,7.073,0.087,0.061,,2.259,1.566,1.566,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:55"
1105,COBB500 - 2015,1,38,1,Hembra,1,,-1,Sin Información,0.184,3.721,0.368,7.441,0.085,0.062,,2.344,1.587,1.587,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:58"
1106,COBB500 - 2015,1,39,1,Hembra,1,,-1,Sin Información,0.189,3.91,0.378,7.819,0.084,0.062,,2.428,1.61,1.61,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:18"
1107,COBB500 - 2015,1,40,1,Hembra,1,,-1,Sin Información,0.193,4.103,0.386,8.205,0.082,0.063,,2.51,1.635,1.635,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:17"
1108,COBB500 - 2015,1,41,1,Hembra,1,,-1,Sin Información,0.197,4.3,0.394,8.599,0.081,0.063,,2.591,1.66,1.66,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:52"
1109,COBB500 - 2015,1,42,1,Hembra,1,,-1,Sin Información,0.199,4.499,0.398,8.997,0.08,0.064,,2.671,1.684,1.684,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:13"
1110,COBB500 - 2015,1,43,1,Hembra,1,,-1,Sin Información,0.203,4.702,0.406,9.403,0.08,0.064,,2.751,1.709,1.709,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:02"
1111,COBB500 - 2015,1,44,1,Hembra,1,,-1,Sin Información,0.203,4.905,0.406,9.809,0.08,0.064,,2.831,1.733,1.733,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:05"
1112,COBB500 - 2015,1,45,1,Hembra,1,,-1,Sin Información,0.205,5.11,0.41,10.219,0.079,0.065,,2.91,1.756,1.756,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:59"
1113,COBB500 - 2015,1,46,1,Hembra,1,,-1,Sin Información,0.204,5.314,0.408,10.627,0.079,0.065,,2.989,1.778,1.778,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:04"
1114,COBB500 - 2015,1,47,1,Hembra,1,,-1,Sin Información,0.207,5.521,0.414,11.041,0.079,0.065,,3.068,1.8,1.8,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:38"
1115,COBB500 - 2015,1,48,1,Hembra,1,,-1,Sin Información,0.208,5.729,0.416,11.457,0.079,0.066,,3.147,1.82,1.82,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:39"
1116,COBB500 - 2015,1,49,1,Hembra,1,,-1,Sin Información,0.209,5.938,0.418,11.875,0.079,0.066,,3.226,1.841,1.841,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:49"
1117,COBB500 - 2015,1,50,1,Hembra,1,,-1,Sin Información,0.209,6.147,0.418,12.293,0.075,0.066,,3.301,1.862,1.862,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:52"
1118,COBB500 - 2015,1,51,1,Hembra,1,,-1,Sin Información,0.213,6.36,0.426,12.719,0.075,0.066,,3.376,1.884,1.884,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:44"
1119,COBB500 - 2015,1,52,1,Hembra,1,,-1,Sin Información,0.215,6.575,0.43,13.149,0.075,0.066,,3.451,1.905,1.905,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:07"
1120,COBB500 - 2015,1,53,1,Hembra,1,,-1,Sin Información,0.219,6.794,0.438,13.587,0.073,0.066,,3.524,1.928,1.928,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:19"
1121,COBB500 - 2015,1,54,1,Hembra,1,,-1,Sin Información,0.221,7.015,0.442,14.029,0.073,0.067,,3.597,1.95,1.95,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:51"
1122,COBB500 - 2015,1,55,1,Hembra,1,,-1,Sin Información,0.225,7.24,0.45,14.479,0.073,0.067,,3.67,1.973,1.973,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:10"
1123,COBB500 - 2015,1,56,1,Hembra,1,,-1,Sin Información,0.225,7.465,0.45,14.929,0.071,0.067,,3.741,1.995,1.995,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:04"
1124,COBB500 - 2015,1,57,1,Hembra,1,,-1,Sin Información,0.225,7.69,0.45,15.379,0.071,0.067,,3.812,2.017,2.017,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:18"
1125,COBB500 - 2015,1,58,1,Hembra,1,,-1,Sin Información,0.225,7.915,0.45,15.829,0.071,0.067,,3.883,2.038,2.038,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:15"
1126,COBB500 - 2015,1,59,1,Hembra,1,,-1,Sin Información,0.225,8.14,0.45,16.279,0.07,0.067,,3.953,2.059,2.059,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:00"
1127,COBB500 - 2015,1,60,1,Hembra,1,,-1,Sin Información,0.225,8.365,0.45,16.729,0.07,0.067,,4.023,2.079,2.079,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:58"
1128,COBB500 - 2015,1,61,1,Hembra,1,,-1,Sin Información,0.225,8.59,0.45,17.179,0.07,0.067,,4.093,2.099,2.099,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:14"
1129,COBB500 - 2015,1,62,1,Hembra,1,,-1,Sin Información,0.225,8.815,0.45,17.629,0.069,0.067,,4.162,2.118,2.118,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:04"
1130,COBB500 - 2015,1,63,1,Hembra,1,,-1,Sin Información,0.225,-1.0,0.45,18.079,0.068,0.067,,4.23,2.137,2.137,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:43"
1131,COBB500 - 2015,1,0,2,Macho,1,,-1,Sin Información,-1.0,-1.0,,,0.0,-1.0,,0.042,-1.0,-1.0,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2021-11-16 13:52:59"
1132,COBB500 - 2015,1,1,2,Macho,1,,-1,Sin Información,0.013,0.013,0.026,0.025,0.014,0.056,,0.056,0.232,0.232,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:07"
1133,COBB500 - 2015,1,2,2,Macho,1,,-1,Sin Información,0.017,0.03,0.034,0.059,0.016,0.036,,0.072,0.417,0.417,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:15"
1134,COBB500 - 2015,1,3,2,Macho,1,,-1,Sin Información,0.021,0.051,0.042,0.101,0.017,0.03,,0.089,0.573,0.573,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:19"
1135,COBB500 - 2015,1,4,2,Macho,1,,-1,Sin Información,0.023,0.074,0.046,0.147,0.02,0.027,,0.109,0.679,0.679,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:50"
1136,COBB500 - 2015,1,5,2,Macho,1,,-1,Sin Información,0.027,0.101,0.054,0.201,0.022,0.026,,0.131,0.771,0.771,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:12"
1137,COBB500 - 2015,1,6,2,Macho,1,,-1,Sin Información,0.031,0.132,0.062,0.263,0.026,0.026,,0.157,0.841,0.841,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:19"
1138,COBB500 - 2015,1,7,2,Macho,1,,-1,Sin Información,0.035,0.167,0.07,0.333,0.029,0.027,,0.186,0.898,0.898,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:03"
1139,COBB500 - 2015,1,8,2,Macho,1,,-1,Sin Información,0.039,0.206,0.078,0.411,0.032,0.027,,0.217,0.949,0.949,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:57"
1140,COBB500 - 2015,1,9,2,Macho,1,,-1,Sin Información,0.044,0.25,0.088,0.499,0.033,0.028,,0.25,1.0,1.0,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:53"
1141,COBB500 - 2015,1,10,2,Macho,1,,-1,Sin Información,0.049,0.299,0.098,0.597,0.036,0.029,,0.286,1.046,1.046,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:43"
1142,COBB500 - 2015,1,11,2,Macho,1,,-1,Sin Información,0.054,0.353,0.108,0.705,0.038,0.029,,0.324,1.089,1.089,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:59"
1143,COBB500 - 2015,1,12,2,Macho,1,,-1,Sin Información,0.059,0.412,0.118,0.823,0.043,0.031,,0.368,1.121,1.121,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:49"
1144,COBB500 - 2015,1,13,2,Macho,1,,-1,Sin Información,0.064,0.476,0.128,0.951,0.048,0.032,,0.416,1.144,1.144,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:00"
1145,COBB500 - 2015,1,14,2,Macho,1,,-1,Sin Información,0.07,0.546,0.14,1.091,0.054,0.034,,0.47,1.162,1.162,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:13"
1146,COBB500 - 2015,1,15,2,Macho,1,,-1,Sin Información,0.077,0.623,0.154,1.245,0.058,0.035,,0.528,1.18,1.18,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:09"
1147,COBB500 - 2015,1,16,2,Macho,1,,-1,Sin Información,0.083,0.706,0.166,1.411,0.062,0.037,,0.59,1.197,1.197,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:53"
1148,COBB500 - 2015,1,17,2,Macho,1,,-1,Sin Información,0.09,0.796,0.18,1.591,0.066,0.039,,0.656,1.213,1.213,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:14"
1149,COBB500 - 2015,1,18,2,Macho,1,,-1,Sin Información,0.097,0.893,0.194,1.785,0.071,0.04,,0.727,1.228,1.228,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:08"
1150,COBB500 - 2015,1,19,2,Macho,1,,-1,Sin Información,0.104,0.997,0.208,1.993,0.076,0.042,,0.803,1.242,1.242,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:01"
1151,COBB500 - 2015,1,20,2,Macho,1,,-1,Sin Información,0.112,1.109,0.224,2.217,0.081,0.044,,0.884,1.255,1.255,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:06"
1152,COBB500 - 2015,1,21,2,Macho,1,,-1,Sin Información,0.119,1.228,0.238,2.455,0.087,0.046,,0.971,1.265,1.265,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:54"
1153,COBB500 - 2015,1,22,2,Macho,1,,-1,Sin Información,0.124,1.352,0.248,2.703,0.087,0.048,,1.058,1.278,1.278,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:59"
1154,COBB500 - 2015,1,23,2,Macho,1,,-1,Sin Información,0.13,1.482,0.26,2.963,0.087,0.05,,1.145,1.294,1.294,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:22:09"
1155,COBB500 - 2015,1,24,2,Macho,1,,-1,Sin Información,0.136,1.618,0.272,3.235,0.088,0.051,,1.233,1.312,1.312,Cobb,2015,,,,,,,,,,,0,"2020-09-01 15:16:28","2023-05-29 17:21:43"
